date,site,consumption_kwh,solar_production_kwh,wind_production_kwh,grid_import_kwh,co2_emissions_kg,peak_demand_kw,is_anomaly
2024-06-19,Site_D_Beijing,684.32,98.95,56.77,528.6,123.16,86.1,False
2024-06-20,Site_D_Beijing,804.26,94.37,31.67,678.21,158.02,130.78,False
2024-06-21,Site_D_Beijing,672.85,83.12,45.23,544.5,126.87,117.61,False
2024-06-22,Site_D_Beijing,690.39,84.09,107.04,499.26,116.33,108.27,False
2024-06-23,Site_D_Beijing,758.09,99.49,17.94,640.66,149.27,120.86,False
2024-06-24,Site_D_Beijing,785.26,86.56,18.11,680.59,158.58,97.51,False
2024-06-25,Site_D_Beijing,758.89,91.12,68.39,599.39,139.66,109.19,False
2024-06-26,Site_D_Beijing,770.15,89.25,13.74,667.16,155.45,95.86,False
2024-06-27,Site_D_Beijing,755.62,79.16,31.43,645.03,150.29,125.64,False
2024-06-28,Site_D_Beijing,750.85,78.0,84.75,588.1,137.03,125.61,False
2024-06-29,Site_D_Beijing,769.52,78.32,25.56,665.64,155.09,100.59,False
2024-06-30,Site_D_Beijing,703.83,90.22,23.21,590.41,137.56,85.69,False
2024-07-01,Site_D_Beijing,591.2,91.85,85.11,414.24,96.52,101.37,False
2024-07-02,Site_D_Beijing,605.69,75.44,46.33,483.91,112.75,75.04,False
2024-07-03,Site_D_Beijing,636.52,91.78,49.04,495.7,115.5,104.81,False
2024-07-04,Site_D_Beijing,680.03,89.83,52.33,537.87,125.32,120.0,False
2024-07-05,Site_D_Beijing,545.19,90.72,41.66,412.81,96.18,71.3,False
2024-07-06,Site_D_Beijing,657.13,90.46,21.82,544.85,126.95,97.3,False
2024-07-07,Site_D_Beijing,674.41,91.49,57.8,525.12,122.35,88.91,False
2024-07-08,Site_D_Beijing,604.11,71.61,23.82,508.68,118.52,101.95,False
2024-07-09,Site_D_Beijing,629.29,83.16,59.19,486.94,113.46,92.41,False
2024-07-10,Site_D_Beijing,657.57,74.21,57.93,525.43,122.43,94.57,False
2024-07-11,Site_D_Beijing,657.47,74.57,44.03,538.87,125.56,101.6,False
2024-07-12,Site_D_Beijing,657.72,86.78,33.08,537.86,125.32,89.11,False
2024-07-13,Site_D_Beijing,655.33,85.1,25.37,544.86,126.95,102.47,False
2024-07-14,Site_D_Beijing,670.42,84.97,53.45,532.0,123.96,114.98,False
2024-07-15,Site_D_Beijing,640.96,84.81,58.59,497.56,115.93,94.39,False
2024-07-16,Site_D_Beijing,642.95,81.46,53.26,508.24,118.42,90.67,False
2024-07-17,Site_D_Beijing,606.06,89.58,52.7,463.78,108.06,100.39,False
2024-07-18,Site_D_Beijing,648.46,75.99,15.99,556.48,129.66,82.89,False
2024-07-19,Site_D_Beijing,618.37,77.99,25.86,514.51,119.88,81.59,False
2024-07-20,Site_D_Beijing,619.48,94.19,35.74,489.54,114.06,91.07,False
2024-07-21,Site_D_Beijing,642.1,77.03,31.65,533.41,124.29,102.25,False
2024-07-22,Site_D_Beijing,601.19,84.35,66.87,449.96,104.84,76.38,False
2024-07-23,Site_D_Beijing,662.12,87.57,56.58,517.96,120.68,117.0,False
2024-07-24,Site_D_Beijing,653.08,94.08,32.27,526.74,122.73,116.07,False
2024-07-25,Site_D_Beijing,632.11,95.04,38.57,498.5,116.15,92.42,False
2024-07-26,Site_D_Beijing,864.46,77.33,48.34,738.8,172.14,112.61,True
2024-07-27,Site_D_Beijing,653.36,86.46,67.54,499.35,116.35,115.89,False
2024-07-28,Site_D_Beijing,671.0,83.08,39.16,548.75,127.86,87.82,False
2024-07-29,Site_D_Beijing,630.89,93.63,32.82,504.45,117.54,112.73,False
2024-07-30,Site_D_Beijing,641.51,78.17,46.77,516.57,120.36,88.89,False
2024-07-31,Site_D_Beijing,1075.1,93.06,32.04,950.0,221.35,140.98,True
2024-08-01,Site_D_Beijing,580.59,57.29,41.71,481.6,112.21,102.97,False
2024-08-02,Site_D_Beijing,542.65,59.7,52.73,430.21,100.24,70.22,False
2024-08-03,Site_D_Beijing,577.99,59.55,34.88,483.56,112.67,92.94,False
2024-08-04,Site_D_Beijing,916.47,65.79,55.01,795.67,185.39,127.79,True
2024-08-05,Site_D_Beijing,573.41,63.73,67.15,442.53,103.11,91.49,False
2024-08-06,Site_D_Beijing,553.93,58.27,21.71,473.95,110.43,69.65,False
2024-08-07,Site_D_Beijing,516.38,63.83,32.6,419.95,97.85,80.36,False
2024-08-08,Site_D_Beijing,561.6,67.79,65.42,428.39,99.81,97.11,False
2024-08-09,Site_D_Beijing,624.82,67.84,37.25,519.73,121.1,85.27,False
2024-08-10,Site_D_Beijing,502.13,56.36,50.27,395.5,92.15,62.36,False
2024-08-11,Site_D_Beijing,518.84,52.6,39.95,426.29,99.33,86.18,False
2024-08-12,Site_D_Beijing,537.64,60.03,77.71,399.9,93.18,89.12,False
2024-08-13,Site_D_Beijing,601.08,51.66,45.57,503.85,117.4,104.85,False
2024-08-14,Site_D_Beijing,552.95,57.8,68.31,426.83,99.45,88.1,False
2024-08-15,Site_D_Beijing,589.81,54.29,41.17,494.35,115.18,85.22,False
2024-08-16,Site_D_Beijing,514.97,67.43,52.5,395.04,92.04,89.94,False
2024-08-17,Site_D_Beijing,577.59,62.47,36.69,478.44,111.48,99.2,False
2024-08-18,Site_D_Beijing,571.45,55.51,17.09,498.85,116.23,82.61,False
2024-08-19,Site_D_Beijing,569.1,59.79,49.54,459.76,107.13,88.92,False
2024-08-20,Site_D_Beijing,537.16,56.3,65.01,415.85,96.89,78.94,False
2024-08-21,Site_D_Beijing,521.31,55.37,31.01,434.93,101.34,75.47,False
2024-08-22,Site_D_Beijing,556.88,59.64,37.25,459.99,107.18,73.63,False
2024-08-23,Site_D_Beijing,491.33,60.53,37.48,393.32,91.64,75.43,False
2024-08-24,Site_D_Beijing,521.2,66.22,85.39,369.6,86.12,66.8,False
2024-08-25,Site_D_Beijing,504.11,57.4,28.55,418.16,97.43,81.97,False
2024-08-26,Site_D_Beijing,884.83,54.69,57.6,772.55,180.0,124.07,True
2024-08-27,Site_D_Beijing,497.95,55.53,36.28,406.13,94.63,72.54,False
2024-08-28,Site_D_Beijing,821.22,62.49,90.78,667.94,155.63,127.59,True
2024-08-29,Site_D_Beijing,613.77,66.54,31.55,515.68,120.15,82.39,False
2024-08-30,Site_D_Beijing,545.72,60.63,15.76,469.34,109.36,89.18,False
2024-08-31,Site_D_Beijing,528.01,59.24,86.53,382.24,89.06,90.14,False
2024-09-01,Site_D_Beijing,520.33,30.25,40.79,449.29,104.69,85.97,False
2024-09-02,Site_D_Beijing,461.97,32.32,32.53,397.11,92.53,61.39,False
2024-09-03,Site_D_Beijing,442.5,32.5,28.81,381.19,88.82,65.16,False
2024-09-04,Site_D_Beijing,478.9,26.47,25.16,427.26,99.55,74.44,False
2024-09-05,Site_D_Beijing,439.44,26.23,69.41,343.8,80.11,66.04,False
2024-09-06,Site_D_Beijing,444.94,27.32,84.44,333.18,77.63,76.21,False
2024-09-07,Site_D_Beijing,457.38,30.21,16.41,410.76,95.71,73.31,False
2024-09-08,Site_D_Beijing,496.92,33.05,68.26,395.61,92.18,63.42,False
2024-09-09,Site_D_Beijing,446.85,28.13,49.55,369.16,86.01,64.65,False
2024-09-10,Site_D_Beijing,458.17,33.54,47.5,377.14,87.87,73.09,False
2024-09-11,Site_D_Beijing,448.64,32.39,38.21,378.04,88.08,71.82,False
2024-09-12,Site_D_Beijing,484.72,29.41,24.17,431.14,100.46,72.9,False
2024-09-13,Site_D_Beijing,472.87,28.09,38.35,406.43,94.7,84.89,False
2024-09-14,Site_D_Beijing,495.31,32.72,24.59,438.01,102.06,63.09,False
2024-09-15,Site_D_Beijing,464.27,28.89,43.85,391.53,91.23,75.47,False
2024-09-16,Site_D_Beijing,431.9,28.85,30.46,372.59,86.81,77.56,False
2024-09-17,Site_D_Beijing,465.74,28.73,49.6,387.41,90.27,63.21,False
2024-09-18,Site_D_Beijing,450.78,30.39,49.73,370.66,86.36,55.23,False
2024-09-19,Site_D_Beijing,537.73,26.19,55.47,456.07,106.26,92.07,False
2024-09-20,Site_D_Beijing,823.29,34.22,55.36,733.71,170.95,120.48,True
2024-09-21,Site_D_Beijing,463.08,30.12,27.29,405.67,94.52,61.52,False
2024-09-22,Site_D_Beijing,477.27,30.34,59.45,387.48,90.28,81.93,False
2024-09-23,Site_D_Beijing,457.43,31.64,55.03,370.76,86.39,80.06,False
2024-09-24,Site_D_Beijing,856.16,26.76,21.4,808.0,188.26,119.85,True
2024-09-25,Site_D_Beijing,444.71,29.77,19.6,395.34,92.11,61.89,False
2024-09-26,Site_D_Beijing,488.41,32.08,46.1,410.23,95.58,61.53,False
2024-09-27,Site_D_Beijing,492.71,30.23,18.41,444.07,103.47,63.26,False
2024-09-28,Site_D_Beijing,493.09,34.31,27.01,431.77,100.6,86.17,False
2024-09-29,Site_D_Beijing,491.24,31.44,67.34,392.47,91.45,77.48,False
2024-09-30,Site_D_Beijing,481.37,32.8,72.81,375.76,87.55,63.99,False
2024-10-01,Site_D_Beijing,447.91,0.0,38.66,409.25,95.35,69.09,False
2024-10-02,Site_D_Beijing,436.21,0.0,29.64,406.56,94.73,67.9,False
2024-10-03,Site_D_Beijing,422.74,0.0,46.44,376.31,87.68,56.5,False
2024-10-04,Site_D_Beijing,459.94,0.0,20.31,439.62,102.43,79.85,False
2024-10-05,Site_D_Beijing,413.44,0.0,58.42,355.02,82.72,72.67,False
2024-10-06,Site_D_Beijing,465.89,0.0,31.87,434.02,101.13,72.04,False
2024-10-07,Site_D_Beijing,758.66,0.0,34.99,723.67,168.61,120.39,True
2024-10-08,Site_D_Beijing,456.07,0.0,61.99,394.08,91.82,67.06,False
2024-10-09,Site_D_Beijing,449.37,0.0,60.87,388.5,90.52,69.33,False
2024-10-10,Site_D_Beijing,413.85,0.0,60.35,353.5,82.36,57.83,False
2024-10-11,Site_D_Beijing,468.34,0.0,74.74,393.6,91.71,74.11,False
2024-10-12,Site_D_Beijing,442.87,0.0,76.99,365.87,85.25,74.88,False
2024-10-13,Site_D_Beijing,414.78,0.0,53.79,360.99,84.11,57.14,False
2024-10-14,Site_D_Beijing,420.33,0.0,76.77,343.55,80.05,73.48,False
2024-10-15,Site_D_Beijing,488.39,0.0,42.05,446.35,104.0,67.43,False
2024-10-16,Site_D_Beijing,447.24,0.0,64.9,382.34,89.08,55.92,False
2024-10-17,Site_D_Beijing,420.47,0.0,45.07,375.4,87.47,63.52,False
2024-10-18,Site_D_Beijing,473.3,0.0,27.2,446.1,103.94,66.68,False
2024-10-19,Site_D_Beijing,428.42,0.0,80.81,347.61,80.99,54.17,False
2024-10-20,Site_D_Beijing,459.33,0.0,44.4,414.93,96.68,82.02,False
2024-10-21,Site_D_Beijing,442.01,0.0,36.34,405.67,94.52,78.32,False
2024-10-22,Site_D_Beijing,478.68,0.0,39.45,439.23,102.34,73.97,False
2024-10-23,Site_D_Beijing,432.65,0.0,61.28,371.37,86.53,72.03,False
2024-10-24,Site_D_Beijing,450.97,0.0,25.37,425.6,99.17,54.94,False
2024-10-25,Site_D_Beijing,438.17,0.0,84.19,353.98,82.48,73.2,False
2024-10-26,Site_D_Beijing,466.36,0.0,57.16,409.2,95.34,65.22,False
2024-10-27,Site_D_Beijing,431.25,0.0,97.1,334.15,77.86,57.6,False
2024-10-28,Site_D_Beijing,422.03,0.0,86.84,335.19,78.1,63.64,False
2024-10-29,Site_D_Beijing,439.96,0.0,48.56,391.4,91.2,68.01,False
2024-10-30,Site_D_Beijing,434.38,0.0,45.43,388.94,90.62,55.9,False
2024-10-31,Site_D_Beijing,435.97,0.0,58.25,377.72,88.01,66.44,False
2024-11-01,Site_D_Beijing,427.46,0.0,72.14,355.32,82.79,75.35,False
2024-11-02,Site_D_Beijing,523.99,0.0,71.08,452.91,105.53,75.95,False
2024-11-03,Site_D_Beijing,511.82,0.0,74.6,437.23,101.87,77.41,False
2024-11-04,Site_D_Beijing,495.26,0.0,33.6,461.66,107.57,73.73,False
2024-11-05,Site_D_Beijing,441.78,0.0,67.92,373.86,87.11,72.47,False
2024-11-06,Site_D_Beijing,432.47,0.0,41.2,391.26,91.16,66.0,False
2024-11-07,Site_D_Beijing,447.87,0.0,27.52,420.35,97.94,78.81,False
2024-11-08,Site_D_Beijing,513.35,0.0,70.85,442.5,103.1,85.29,False
2024-11-09,Site_D_Beijing,484.04,0.0,29.63,454.41,105.88,65.95,False
2024-11-10,Site_D_Beijing,450.81,0.0,19.98,430.83,100.38,61.51,False
2024-11-11,Site_D_Beijing,459.74,0.0,17.52,442.22,103.04,67.01,False
2024-11-12,Site_D_Beijing,452.28,0.0,60.43,391.85,91.3,74.04,False
2024-11-13,Site_D_Beijing,484.82,0.0,83.82,401.0,93.43,77.92,False
2024-11-14,Site_D_Beijing,489.48,0.0,49.55,439.93,102.5,86.13,False
2024-11-15,Site_D_Beijing,474.51,0.0,46.05,428.47,99.83,82.82,False
2024-11-16,Site_D_Beijing,466.75,0.0,73.65,393.1,91.59,79.72,False
2024-11-17,Site_D_Beijing,495.17,0.0,112.35,382.82,89.2,71.38,False
2024-11-18,Site_D_Beijing,468.33,0.0,32.11,436.23,101.64,82.28,False
2024-11-19,Site_D_Beijing,514.47,0.0,24.31,490.16,114.21,77.05,False
2024-11-20,Site_D_Beijing,448.67,0.0,77.79,370.88,86.41,67.1,False
2024-11-21,Site_D_Beijing,473.93,0.0,45.1,428.83,99.92,58.08,False
2024-11-22,Site_D_Beijing,443.02,0.0,45.21,397.8,92.69,59.6,False
2024-11-23,Site_D_Beijing,486.22,0.0,44.4,441.82,102.94,78.4,False
2024-11-24,Site_D_Beijing,501.74,0.0,40.44,461.3,107.48,64.6,False
2024-11-25,Site_D_Beijing,450.55,0.0,33.29,417.26,97.22,73.52,False
2024-11-26,Site_D_Beijing,444.77,0.0,19.94,424.83,98.99,64.53,False
2024-11-27,Site_D_Beijing,476.54,0.0,66.18,410.36,95.61,74.65,False
2024-11-28,Site_D_Beijing,465.83,0.0,65.8,400.03,93.21,70.95,False
2024-11-29,Site_D_Beijing,489.15,0.0,69.31,419.84,97.82,86.39,False
2024-11-30,Site_D_Beijing,468.02,0.0,45.64,422.38,98.41,77.17,False
2024-12-01,Site_D_Beijing,533.61,0.0,36.14,497.47,115.91,72.51,False
2024-12-02,Site_D_Beijing,580.93,0.0,21.03,559.9,130.46,97.77,False
2024-12-03,Site_D_Beijing,584.35,0.0,54.51,529.84,123.45,91.73,False
2024-12-04,Site_D_Beijing,510.02,0.0,30.62,479.41,111.7,71.54,False
2024-12-05,Site_D_Beijing,561.08,0.0,74.87,486.21,113.29,80.34,False
2024-12-06,Site_D_Beijing,560.16,0.0,36.0,524.17,122.13,89.87,False
2024-12-07,Site_D_Beijing,577.68,0.0,82.23,495.45,115.44,95.4,False
2024-12-08,Site_D_Beijing,555.05,0.0,48.23,506.82,118.09,95.79,False
2024-12-09,Site_D_Beijing,559.33,0.0,66.8,492.54,114.76,84.57,False
2024-12-10,Site_D_Beijing,536.81,0.0,62.45,474.36,110.53,81.53,False
2024-12-11,Site_D_Beijing,560.31,0.0,35.26,525.05,122.34,68.92,False
2024-12-12,Site_D_Beijing,567.08,0.0,29.86,537.22,125.17,68.45,False
2024-12-13,Site_D_Beijing,563.15,0.0,47.69,515.45,120.1,98.41,False
2024-12-14,Site_D_Beijing,537.33,0.0,52.66,484.67,112.93,72.07,False
2024-12-15,Site_D_Beijing,735.33,0.0,63.44,671.89,156.55,89.24,True
2024-12-16,Site_D_Beijing,513.95,0.0,36.21,477.74,111.31,74.23,False
2024-12-17,Site_D_Beijing,550.36,0.0,20.27,530.09,123.51,88.2,False
2024-12-18,Site_D_Beijing,532.56,0.0,59.18,473.38,110.3,72.36,False
2024-12-19,Site_D_Beijing,592.93,0.0,85.68,507.25,118.19,85.44,False
2024-12-20,Site_D_Beijing,565.99,0.0,62.66,503.34,117.28,74.33,False
2024-12-21,Site_D_Beijing,515.88,0.0,76.52,439.36,102.37,69.02,False
2024-12-22,Site_D_Beijing,528.05,0.0,57.14,470.9,109.72,86.05,False
2024-12-23,Site_D_Beijing,512.68,0.0,22.15,490.52,114.29,67.33,False
2024-12-24,Site_D_Beijing,533.37,0.0,67.22,466.15,108.61,74.94,False
2024-12-25,Site_D_Beijing,542.25,0.0,101.69,440.56,102.65,94.65,False
2024-12-26,Site_D_Beijing,483.67,0.0,75.89,407.78,95.01,64.05,False
2024-12-27,Site_D_Beijing,529.62,0.0,53.3,476.32,110.98,89.11,False
2024-12-28,Site_D_Beijing,813.46,0.0,48.56,764.9,178.22,122.08,True
2024-12-29,Site_D_Beijing,541.48,0.0,44.29,497.19,115.85,81.07,False
2024-12-30,Site_D_Beijing,560.04,0.0,63.03,497.01,115.8,85.92,False
2024-01-01,Site_E_Guangzhou,826.88,0.0,29.16,797.71,185.87,126.24,False
2024-01-02,Site_E_Guangzhou,829.85,0.0,31.72,798.13,185.96,122.96,False
2024-01-03,Site_E_Guangzhou,874.82,0.0,76.84,797.98,185.93,154.27,False
2024-01-04,Site_E_Guangzhou,840.95,0.0,26.8,814.15,189.7,150.81,False
2024-01-05,Site_E_Guangzhou,856.47,0.0,51.92,804.55,187.46,135.37,False
2024-01-06,Site_E_Guangzhou,810.48,0.0,51.72,758.75,176.79,113.51,False
2024-01-07,Site_E_Guangzhou,863.08,0.0,68.83,794.25,185.06,141.55,False
2024-01-08,Site_E_Guangzhou,924.61,0.0,63.52,861.09,200.63,149.63,False
2024-01-09,Site_E_Guangzhou,915.68,0.0,55.26,860.43,200.48,130.71,False
2024-01-10,Site_E_Guangzhou,914.4,0.0,48.28,866.12,201.81,131.79,False
2024-01-11,Site_E_Guangzhou,858.45,0.0,57.79,800.66,186.55,105.63,False
2024-01-12,Site_E_Guangzhou,833.18,0.0,23.01,810.16,188.77,147.16,False
2024-01-13,Site_E_Guangzhou,842.34,0.0,74.05,768.29,179.01,126.87,False
2024-01-14,Site_E_Guangzhou,880.87,0.0,37.52,843.35,196.5,132.01,False
2024-01-15,Site_E_Guangzhou,812.06,0.0,56.56,755.5,176.03,105.78,False
2024-01-16,Site_E_Guangzhou,869.9,0.0,45.94,823.96,191.98,115.11,False
2024-01-17,Site_E_Guangzhou,902.99,0.0,31.82,871.18,202.98,161.6,False
2024-01-18,Site_E_Guangzhou,882.72,0.0,36.5,846.22,197.17,129.34,False
2024-01-19,Site_E_Guangzhou,856.97,0.0,34.43,822.55,191.65,133.45,False
2024-01-20,Site_E_Guangzhou,817.62,0.0,55.53,762.08,177.57,112.15,False
2024-01-21,Site_E_Guangzhou,862.61,0.0,46.65,815.95,190.12,120.16,False
2024-01-22,Site_E_Guangzhou,850.65,0.0,41.95,808.7,188.43,132.18,False
2024-01-23,Site_E_Guangzhou,836.7,0.0,27.43,809.27,188.56,126.48,False
2024-01-24,Site_E_Guangzhou,892.49,0.0,70.29,822.2,191.57,137.1,False
2024-01-25,Site_E_Guangzhou,827.31,0.0,53.19,774.12,180.37,101.64,False
2024-01-26,Site_E_Guangzhou,895.29,0.0,49.89,845.39,196.98,128.27,False
2024-01-27,Site_E_Guangzhou,850.0,0.0,18.72,831.28,193.69,127.88,False
2024-01-28,Site_E_Guangzhou,868.85,0.0,40.58,828.27,192.99,133.14,False
2024-01-29,Site_E_Guangzhou,788.2,0.0,64.43,723.77,168.64,140.33,False
2024-01-30,Site_E_Guangzhou,775.77,0.0,40.58,735.2,171.3,103.84,False
2024-01-31,Site_E_Guangzhou,874.0,0.0,43.9,830.1,193.41,142.41,False
2024-02-01,Site_E_Guangzhou,965.71,0.0,57.56,908.15,211.6,136.31,False
2024-02-02,Site_E_Guangzhou,928.03,0.0,35.16,892.87,208.04,138.13,False
2024-02-03,Site_E_Guangzhou,919.63,0.0,63.03,856.6,199.59,152.85,False
2024-02-04,Site_E_Guangzhou,1083.55,0.0,73.04,1010.51,235.45,183.4,False
2024-02-05,Site_E_Guangzhou,966.31,0.0,58.04,908.27,211.63,143.19,False
2024-02-06,Site_E_Guangzhou,1029.18,0.0,24.51,1004.67,234.09,142.75,False
2024-02-07,Site_E_Guangzhou,937.95,0.0,45.22,892.72,208.0,114.58,False
2024-02-08,Site_E_Guangzhou,984.47,0.0,73.33,911.14,212.3,131.23,False
2024-02-09,Site_E_Guangzhou,949.16,0.0,45.68,903.48,210.51,166.59,False
2024-02-10,Site_E_Guangzhou,1022.88,0.0,23.25,999.63,232.91,169.76,False
2024-02-11,Site_E_Guangzhou,943.64,0.0,43.05,900.59,209.84,143.67,False
2024-02-12,Site_E_Guangzhou,917.32,0.0,96.47,820.85,191.26,139.93,False
2024-02-13,Site_E_Guangzhou,982.78,0.0,21.84,960.95,223.9,132.84,False
2024-02-14,Site_E_Guangzhou,977.05,0.0,54.52,922.53,214.95,171.52,False
2024-02-15,Site_E_Guangzhou,941.72,0.0,43.51,898.21,209.28,120.4,False
2024-02-16,Site_E_Guangzhou,1026.09,0.0,79.18,946.9,220.63,183.86,False
2024-02-17,Site_E_Guangzhou,944.4,0.0,67.8,876.6,204.25,167.56,False
2024-02-18,Site_E_Guangzhou,1033.8,0.0,54.63,979.17,228.15,163.53,False
2024-02-19,Site_E_Guangzhou,1034.24,0.0,82.81,951.43,221.68,153.63,False
2024-02-20,Site_E_Guangzhou,1070.69,0.0,76.79,993.9,231.58,138.93,False
2024-02-21,Site_E_Guangzhou,1034.99,0.0,65.0,969.99,226.01,142.46,False
2024-02-22,Site_E_Guangzhou,962.53,0.0,44.99,917.54,213.79,149.64,False
2024-02-23,Site_E_Guangzhou,1104.46,0.0,55.06,1049.39,244.51,189.73,False
2024-02-24,Site_E_Guangzhou,953.25,0.0,29.08,924.17,215.33,162.95,False
2024-02-25,Site_E_Guangzhou,1031.6,0.0,20.45,1011.15,235.6,150.27,False
2024-02-26,Site_E_Guangzhou,966.89,0.0,27.15,939.74,218.96,150.78,False
2024-02-27,Site_E_Guangzhou,1064.79,0.0,45.07,1019.72,237.59,151.12,False
2024-02-28,Site_E_Guangzhou,1030.03,0.0,40.17,989.86,230.64,167.92,False
2024-02-29,Site_E_Guangzhou,1042.72,0.0,72.11,970.62,226.15,177.11,False
2024-03-01,Site_E_Guangzhou,1033.79,60.03,40.29,933.47,217.5,176.47,False
2024-03-02,Site_E_Guangzhou,1034.67,47.31,47.08,940.28,219.09,125.99,False
2024-03-03,Site_E_Guangzhou,997.58,55.03,51.16,891.39,207.69,151.55,False
2024-03-04,Site_E_Guangzhou,1082.71,58.71,60.76,963.24,224.44,183.4,False
2024-03-05,Site_E_Guangzhou,1638.79,47.08,45.27,1546.43,360.32,263.23,True
2024-03-06,Site_E_Guangzhou,1108.73,46.21,22.98,1039.55,242.22,177.04,False
2024-03-07,Site_E_Guangzhou,1034.63,49.66,42.02,942.95,219.71,151.48,False
2024-03-08,Site_E_Guangzhou,1200.98,49.37,30.86,1120.75,261.14,169.3,False
2024-03-09,Site_E_Guangzhou,1135.96,49.09,64.24,1022.62,238.27,175.21,False
2024-03-10,Site_E_Guangzhou,1245.14,54.4,51.58,1139.17,265.43,157.61,False
2024-03-11,Site_E_Guangzhou,1057.42,60.97,83.6,912.85,212.7,130.72,False
2024-03-12,Site_E_Guangzhou,1017.23,58.63,73.36,885.24,206.26,160.78,False
2024-03-13,Site_E_Guangzhou,1152.87,59.91,48.31,1044.65,243.4,176.96,False
2024-03-14,Site_E_Guangzhou,1024.09,58.4,37.5,928.18,216.27,142.87,False
2024-03-15,Site_E_Guangzhou,1161.57,59.07,72.07,1030.43,240.09,205.37,False
2024-03-16,Site_E_Guangzhou,1016.14,50.67,27.6,937.87,218.52,158.96,False
2024-03-17,Site_E_Guangzhou,1149.71,55.65,64.84,1029.21,239.81,190.36,False
2024-03-18,Site_E_Guangzhou,1107.36,50.67,55.86,1000.83,233.19,133.82,False
2024-03-19,Site_E_Guangzhou,1074.16,45.8,67.74,960.62,223.82,129.43,False
2024-03-20,Site_E_Guangzhou,1051.59,59.63,64.77,927.18,216.03,168.61,False
2024-03-21,Site_E_Guangzhou,1020.69,50.01,67.62,903.05,210.41,128.59,False
2024-03-22,Site_E_Guangzhou,1106.2,55.26,23.85,1027.09,239.31,132.81,False
2024-03-23,Site_E_Guangzhou,1079.61,51.9,65.5,962.2,224.19,160.46,False
2024-03-24,Site_E_Guangzhou,1170.55,50.41,33.47,1086.67,253.19,143.12,False
2024-03-25,Site_E_Guangzhou,1010.49,55.81,66.29,888.39,206.99,166.86,False
2024-03-26,Site_E_Guangzhou,1142.26,58.27,58.24,1025.75,239.0,157.89,False
2024-03-27,Site_E_Guangzhou,1074.39,61.01,39.93,973.45,226.81,164.83,False
2024-03-28,Site_E_Guangzhou,1086.87,55.15,90.16,941.56,219.38,157.6,False
2024-03-29,Site_E_Guangzhou,1046.63,47.93,48.54,950.16,221.39,178.79,False
2024-03-30,Site_E_Guangzhou,1067.07,56.88,42.28,967.91,225.52,138.81,False
2024-03-31,Site_E_Guangzhou,1093.47,50.75,66.17,976.54,227.53,145.82,False
2024-04-01,Site_E_Guangzhou,1128.67,96.06,23.5,1009.11,235.12,137.86,False
2024-04-02,Site_E_Guangzhou,1119.77,96.19,36.03,987.55,230.1,175.53,False
2024-04-03,Site_E_Guangzhou,1136.26,98.67,68.27,969.32,225.85,185.34,False
2024-04-04,Site_E_Guangzhou,1191.81,112.52,79.22,1000.08,233.02,159.63,False
2024-04-05,Site_E_Guangzhou,1084.11,91.15,39.15,953.8,222.24,172.31,False
2024-04-06,Site_E_Guangzhou,1216.75,105.71,106.84,1004.19,233.98,175.04,False
2024-04-07,Site_E_Guangzhou,1195.67,107.31,79.63,1008.73,235.03,171.56,False
2024-04-08,Site_E_Guangzhou,1107.68,92.39,73.57,941.71,219.42,160.64,False
2024-04-09,Site_E_Guangzhou,1082.68,117.38,45.33,919.96,214.35,169.94,False
2024-04-10,Site_E_Guangzhou,989.84,94.71,40.01,855.12,199.24,139.24,False
2024-04-11,Site_E_Guangzhou,947.5,95.17,49.4,802.93,187.08,127.48,False
2024-04-12,Site_E_Guangzhou,1100.55,113.98,79.01,907.56,211.46,163.13,False
2024-04-13,Site_E_Guangzhou,1036.59,106.53,51.03,879.03,204.81,178.79,False
2024-04-14,Site_E_Guangzhou,1112.49,100.33,20.34,991.82,231.09,192.82,False
2024-04-15,Site_E_Guangzhou,1177.43,98.19,59.37,1019.87,237.63,153.45,False
2024-04-16,Site_E_Guangzhou,1063.15,97.26,51.46,914.43,213.06,138.24,False
2024-04-17,Site_E_Guangzhou,1128.31,101.29,25.56,1001.46,233.34,174.01,False
2024-04-18,Site_E_Guangzhou,1129.78,100.78,54.09,974.91,227.15,141.76,False
2024-04-19,Site_E_Guangzhou,1189.3,99.03,25.02,1065.25,248.2,181.65,False
2024-04-20,Site_E_Guangzhou,1177.11,99.07,57.6,1020.43,237.76,164.6,False
2024-04-21,Site_E_Guangzhou,1119.22,109.28,81.47,928.47,216.33,156.65,False
2024-04-22,Site_E_Guangzhou,1094.14,97.54,56.08,940.52,219.14,152.18,False
2024-04-23,Site_E_Guangzhou,1148.61,91.33,55.49,1001.79,233.42,155.26,False
2024-04-24,Site_E_Guangzhou,1118.05,91.07,49.86,977.12,227.67,167.8,False
2024-04-25,Site_E_Guangzhou,1188.68,120.85,85.52,982.31,228.88,145.64,False
2024-04-26,Site_E_Guangzhou,989.22,105.14,37.21,846.88,197.32,144.37,False
2024-04-27,Site_E_Guangzhou,1121.71,117.26,48.44,956.0,222.75,163.57,False
2024-04-28,Site_E_Guangzhou,1025.14,117.22,19.8,888.11,206.93,129.67,False
2024-04-29,Site_E_Guangzhou,1073.92,95.29,49.7,928.92,216.44,129.34,False
2024-04-30,Site_E_Guangzhou,1187.94,122.0,55.35,1010.59,235.47,168.15,False
